,F0,spectralCentroid,MFCC,energy,chroma,spectralFlux,spectralSpread,spectralEntropy,ZCR,loudness,energyEntropy,chromaDeviation,spectralRolloff
14a05Fa,[ 1349.],"[[ 0.15669174  0.14420039  0.33287893 ...,  0.          0.          0.        ]]","[[ -3.91293040e+01  -4.13654522e+01  -3.37347702e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.27196602e+00   1.53744753e+00   1.72498917e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.19866863e-01   4.56752422e-01   1.43882304e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.53416221e-01   2.47309170e-01   2.13240943e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.26501946e-01   1.63528341e-02  -1.60800199e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.37656984e-01   1.66139802e-02   1.00426965e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.50402431e-06   2.11428021e-06   5.69554496e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.45510756e-04   2.49129210e-05   2.93847782e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.67360846e-02   5.95123270e-02   4.80905467e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.50306144e-04   8.57558423e-05   7.79011011e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  2.47290624e-04   1.16645597e-05   5.28774542e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.61748007e-03   7.24166003e-05   9.18225251e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.20304019e-01   1.35766121e-01   4.93698031e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.02980942  0.09895815 ...,  0.          0.          0.        ]]","[[ 0.24922456  0.24963777  0.29443559 ...,  0.          0.          0.        ]]","[[ 0.08359414  0.03314084  1.53310231 ...,  0.          0.          0.        ]]","[[ 0.01627034  0.02252816  0.04755945 ...,  0.          0.          0.        ]]",[ 3533.07712908],"[[ 2.77325863  2.78153259  0.9931483  ...,  0.          0.          0.        ]]","[[ 0.04755294  0.03955196  0.01950362 ...,  0.          0.          0.        ]]","[[ 0.01   0.005  0.59  ...,  0.     0.     0.   ]]"
14a05Fb,[ 1407.],"[[ 0.19005989  0.14828929  0.39012723 ...,  0.          0.          0.        ]]","[[ -4.29076677e+01  -4.27993314e+01  -3.33429617e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.60382926e+00   1.71948949e+00   3.47311532e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.52325707e-01   8.41969649e-01   2.91701241e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  3.01787384e-01   1.91678244e-01  -9.06109587e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.72067778e-01   3.09273871e-01   4.09820293e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -2.50273732e-02   1.62767388e-01  -1.24219271e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.72467359e-07   6.03067126e-07   8.84075227e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.12837881e-04   4.87573639e-05   2.96226276e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  9.42007052e-02   4.97362326e-02   2.07650042e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.15326169e-04   3.86426121e-05   5.36917013e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  2.72957944e-05   4.45607454e-05   2.87434222e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.47677848e-04   3.68798468e-04   5.28264941e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.44151242e-02   1.45383756e-01   4.22090505e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.05149061  0.1262542  ...,  0.          0.          0.        ]]","[[ 0.28087435  0.25649393  0.28499952 ...,  0.          0.          0.        ]]","[[ 0.10184327  0.03323308  2.53701386 ...,  0.          0.          0.        ]]","[[ 0.00500626  0.          0.01877347 ...,  0.          0.          0.        ]]",[ 3047.34343322],"[[ 2.79620444  2.78795343  0.50880621 ...,  0.          0.          0.        ]]","[[ 0.0597889   0.04097089  0.0116311  ...,  0.          0.          0.        ]]","[[ 0.005   0.005   0.6775 ...,  0.      0.      0.    ]]"
14a07Fd,[ 1114.],"[[ 0.20392255  0.19369669  0.17583647 ...,  0.          0.          0.        ]]","[[-24.82168536 -24.68712613 -26.23066736 ...,   0.           0.           0.        ]
 [  1.93352505   2.22630828   2.45896447 ...,   0.           0.           0.        ]
 [  0.72417681   1.17089335   0.88856282 ...,   0.           0.           0.        ]
 ..., 
 [  0.33088325   0.12912826   0.09592074 ...,   0.           0.           0.        ]
 [ -0.24849732  -0.14367496  -0.10901524 ...,   0.           0.           0.        ]
 [  0.37075935   0.56562158   0.64008326 ...,   0.           0.           0.        ]]","[[ 0.00888537  0.01428878  0.00997904 ...,  0.          0.          0.        ]]","[[ 0.00080331  0.00024881  0.00014033 ...,  0.          0.          0.        ]
 [ 0.00236624  0.00734924  0.01025871 ...,  0.          0.          0.        ]
 [ 0.00079698  0.00758191  0.00421594 ...,  0.          0.          0.        ]
 ..., 
 [ 0.00374255  0.02942191  0.10308567 ...,  0.          0.          0.        ]
 [ 0.06166899  0.07140663  0.10460248 ...,  0.          0.          0.        ]
 [ 0.09196792  0.04722644  0.00204014 ...,  0.          0.          0.        ]]","[[ 0.          0.00333323  0.02055792 ...,  0.          0.          0.        ]]","[[ 0.21526117  0.22146208  0.21636249 ...,  0.          0.          0.        ]]","[[ 0.63303552  0.51478579  0.23404078 ...,  0.          0.          0.        ]]","[[ 0.14392991  0.05381727  0.04255319 ...,  0.          0.          0.        ]]",[ 3140.460635],"[[ 2.42102945  3.25240951  3.27060172 ...,  0.          0.          0.        ]]","[[ 0.02841783  0.02132886  0.03759253 ...,  0.          0.          0.        ]]","[[ 0.09    0.0675  0.0475 ...,  0.      0.      0.    ]]"
14b01Fa,[ 1276.],"[[ 0.16198148  0.18366621  0.1765773  ...,  0.          0.          0.        ]]","[[ -4.15179287e+01  -3.87181403e+01  -2.72568197e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.62803386e+00   2.27059613e+00   2.21517311e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.84322740e-01   2.73318327e-01  -2.46951283e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  6.94138544e-02   1.29961434e-01  -4.98758456e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.25344778e-01  -1.51330731e-03  -5.84561639e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -2.33765616e-02  -1.15879083e-02  -1.62674718e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.91804356e-06   1.47554885e-06   7.18503174e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  3.48169924e-06   2.34585999e-04   2.92909301e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.42152501e-03   7.91583861e-02   3.91010831e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.54543145e-05   5.73465428e-04   3.76953319e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.57317556e-05   3.08982684e-04   7.14988423e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.52996196e-04   1.33316839e-03   7.38241600e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.48848688e-01   9.68262694e-02   1.64872149e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.06814999  0.04123577 ...,  0.          0.          0.        ]]","[[ 0.27007504  0.26500831  0.1832888  ...,  0.          0.          0.        ]]","[[ 0.02814959  0.13431155  0.92118242 ...,  0.          0.          0.        ]]","[[ 0.          0.01126408  0.04005006 ...,  0.          0.          0.        ]]",[ 2688.1772635],"[[ 2.88211554  2.73265084  1.17457406 ...,  0.          0.          0.        ]]","[[ 0.04207524  0.04189295  0.01335605 ...,  0.          0.          0.        ]]","[[ 0.0025  0.0075  0.1825 ...,  0.      0.      0.    ]]"
14b01Fc,[ 1304.],"[[ 0.22123007  0.13599779  0.24292211 ...,  0.          0.          0.        ]]","[[ -4.13075603e+01  -3.87884384e+01  -3.37972101e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.18247383e+00   2.62586335e+00   2.02659042e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.02042556e+00   1.62607731e+00   7.41635282e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  2.03966055e-02  -1.26309476e-01  -1.68268390e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -1.59739364e-01  -5.26355293e-01  -5.89422103e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.03403642e-01   2.52976487e-01  -7.11006245e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.33127859e-07   1.47861308e-06   7.91333189e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00052104  0.00026474  0.00262688 ...,  0.          0.          0.        ]
 [ 0.06994885  0.13425228  0.05086089 ...,  0.          0.          0.        ]
 [ 0.00658091  0.03831716  0.04919111 ...,  0.          0.          0.        ]
 ..., 
 [ 0.00128741  0.00069596  0.00394784 ...,  0.          0.          0.        ]
 [ 0.00563246  0.00418296  0.00794952 ...,  0.          0.          0.        ]
 [ 0.04649467  0.04018548  0.02922025 ...,  0.          0.          0.        ]]","[[ 0.          0.02012431  0.01689851 ...,  0.          0.          0.        ]]","[[ 0.2785201   0.20779411  0.23877538 ...,  0.          0.          0.        ]]","[[ 0.37986948  0.14180559  0.88769677 ...,  0.          0.          0.        ]]","[[ 0.06633292  0.05757196  0.06382979 ...,  0.          0.          0.        ]]",[ 3031.8875309],"[[ 2.67687224  2.18331585  2.59616907 ...,  0.          0.          0.        ]]","[[ 0.06506727  0.03962421  0.0236711  ...,  0.          0.          0.        ]]","[[ 0.025  0.03   0.205 ...,  0.     0.     0.   ]]"
14b02Fb,[ 1302.],"[[ 0.28525749  0.25287483  0.69040515 ...,  0.          0.          0.        ]]","[[-36.42913989 -37.43936085 -37.33749209 ...,   0.           0.           0.        ]
 [  0.1842172    0.57078221   0.38911084 ...,   0.           0.           0.        ]
 [  1.12098673   1.23542092   0.59998637 ...,   0.           0.           0.        ]
 ..., 
 [ -0.08380864  -0.09609944  -0.14663303 ...,   0.           0.           0.        ]
 [  0.15790638   0.28313388   0.12589487 ...,   0.           0.           0.        ]
 [  0.43372597   0.32211366  -0.26393629 ...,   0.           0.           0.        ]]","[[  1.21116497e-06   1.14507658e-06   2.31157753e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  4.11609028e-03   2.19093242e-03   3.00604788e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.26358744e-02   1.90647753e-02   1.10536980e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.89285788e-03   6.51720337e-04   3.20774035e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.22724299e-03   1.65218712e-03   8.16726908e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.17349673e-03   2.09444524e-03   1.68290051e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.90321114e-02   1.08573287e-01   2.52984468e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.00794353  0.02036216 ...,  0.          0.          0.        ]]","[[ 0.22533318  0.22788927  0.24965876 ...,  0.          0.          0.        ]]","[[ 1.94754221  1.14916688  1.79850448 ...,  0.          0.          0.        ]]","[[ 0.20650814  0.09136421  0.33291615 ...,  0.          0.          0.        ]]",[ 3118.61058807],"[[ 3.26480417  3.05793311  1.99958398 ...,  0.          0.          0.        ]]","[[ 0.02183352  0.02926811  0.00517541 ...,  0.          0.          0.        ]]","[[ 0.35    0.25    0.8575 ...,  0.      0.      0.    ]]"
14b09Fc,[ 1004.],"[[ 0.16300073  0.18619619  0.230224   ...,  0.          0.          0.        ]]","[[ -4.16842763e+01  -4.19794668e+01  -2.87218475e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.99101644e+00   1.75675380e+00   1.66868071e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.24730766e-01   5.83728581e-01   9.58358613e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  6.19831568e-02   1.15099169e-01  -5.43781919e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -7.42588362e-02   1.46806634e-01  -2.96290629e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -3.00015056e-02   1.17203745e-01   1.17299712e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  3.62863578e-07   2.23445013e-07   4.34572522e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  5.50558272e-05   9.94111521e-05   1.47494585e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  8.56520518e-02   9.56457933e-02   1.70025039e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.71893981e-04   7.73661718e-04   2.59433117e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.60692772e-04   1.77330233e-04   4.56249155e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.47925527e-04   9.43480921e-04   2.43171306e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.37709100e-02   4.88330876e-02   2.75053646e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.00445562  0.0497707  ...,  0.          0.          0.        ]]","[[ 0.25560502  0.27138776  0.21106819 ...,  0.          0.          0.        ]]","[[ 0.10315623  0.15197751  0.94463391 ...,  0.          0.          0.        ]]","[[ 0.0212766   0.02377972  0.08260325 ...,  0.          0.          0.        ]]",[ 2498.14130905],"[[ 2.51900599  2.86017376  1.564958   ...,  0.          0.          0.        ]]","[[ 0.09251395  0.06940345  0.01062866 ...,  0.          0.          0.        ]]","[[ 0.0075  0.0075  0.3175 ...,  0.      0.      0.    ]]"
15a01Fb,[ 1256.],"[[ 0.16178189  0.17562834  0.26427582 ...,  0.          0.          0.        ]]","[[-39.1801162  -38.53995924 -27.56130986 ...,   0.           0.           0.        ]
 [  2.38866436   2.36852844   1.66334192 ...,   0.           0.           0.        ]
 [  1.05193552   0.37430633   0.94589563 ...,   0.           0.           0.        ]
 ..., 
 [  0.10730275   0.20037351   0.21731028 ...,   0.           0.           0.        ]
 [  0.2761929   -0.16690339   0.14319872 ...,   0.           0.           0.        ]
 [  0.17598436   0.09045509  -0.13351978 ...,   0.           0.           0.        ]]","[[  1.56356704e-06   1.46104647e-06   6.24907658e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  8.93695766e-05   3.41289790e-04   7.68843008e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.25254421e-02   5.23541910e-02   1.04567907e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.38895766e-03   2.22415676e-03   3.08710512e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.06398704e-03   5.11495626e-04   9.30448093e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.40533171e-03   4.97829815e-03   3.36560402e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.73178044e-02   4.67863688e-02   4.72776169e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.00373304  0.02892566 ...,  0.          0.          0.        ]]","[[ 0.24715601  0.25589117  0.2279503  ...,  0.          0.          0.        ]]","[[ 0.11669025  0.1809395   1.28833714 ...,  0.          0.          0.        ]]","[[ 0.02503129  0.01376721  0.07008761 ...,  0.          0.          0.        ]]",[ 2908.69042698],"[[ 2.52914643  2.91828217  1.17658423 ...,  0.          0.          0.        ]]","[[ 0.09000577  0.08811736  0.01381316 ...,  0.          0.          0.        ]]","[[ 0.0125  0.0125  0.3425 ...,  0.      0.      0.    ]]"
15a04Fd,[ 1055.],"[[ 0.19508997  0.17444191  0.20723756 ...,  0.          0.          0.        ]]","[[ -3.76664890e+01  -3.91577259e+01  -3.60944886e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.54497671e+00   1.50128371e+00   9.99551561e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -2.46008346e-02   7.75063451e-02  -8.90528368e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [ -1.61980699e-03   3.69834916e-01   1.80445447e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.17047711e-02   2.30458841e-02   1.47916541e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.42287863e-01   7.32849306e-02  -2.12148466e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.46617061e-06   2.47631863e-06   3.35867814e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.82532907e-04   1.08941124e-04   6.25304534e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.05346914e-02   4.96610588e-02   1.15422160e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.85599475e-03   1.37427443e-04   2.64015537e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  8.17819200e-04   1.55145951e-04   3.04855688e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.02967761e-03   3.42020041e-04   2.30352902e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.12195747e-02   9.63188287e-02   3.88593754e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.03887559  0.02430957 ...,  0.          0.          0.        ]]","[[ 0.25370604  0.25893774  0.23335952 ...,  0.          0.          0.        ]]","[[ 0.28976976  0.1073102   0.68106609 ...,  0.          0.          0.        ]]","[[ 0.05006258  0.02753442  0.03629537 ...,  0.          0.          0.        ]]",[ 3933.43145358],"[[ 2.564835    2.60535829  3.09612063 ...,  0.          0.          0.        ]]","[[ 0.10137039  0.04819369  0.0566647  ...,  0.          0.          0.        ]]","[[ 0.0125  0.0075  0.1    ...,  0.      0.      0.    ]]"
15a05Fb,[ 1234.],"[[ 0.2313704   0.46262314  0.24969748 ...,  0.          0.          0.        ]]","[[-38.39052487 -33.98502441 -27.73769997 ...,   0.           0.           0.        ]
 [  1.14825567  -0.31338056   2.51372232 ...,   0.           0.           0.        ]
 [  1.40542158   0.84439348   1.49554979 ...,   0.           0.           0.        ]
 ..., 
 [ -0.06512933  -0.09262614   0.3163512  ...,   0.           0.           0.        ]
 [  0.16489696  -0.18474434  -0.41408735 ...,   0.           0.           0.        ]
 [  0.06156296  -0.05152025   0.1567679  ...,   0.           0.           0.        ]]","[[  4.02631833e-06   2.31984096e-05   1.10713358e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  8.58662726e-05   6.73797042e-04   2.63321491e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.44765080e-03   2.49141868e-03   3.67386863e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.98028865e-04   1.73899648e-03   1.39042376e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  2.04136106e-04   1.28969350e-03   6.18537204e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.29087019e-04   2.55078328e-03   1.08928587e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.44086904e-01   4.89808908e-02   1.58041058e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.04575686  0.01007431 ...,  0.          0.          0.        ]]","[[ 0.26327727  0.24657946  0.25123254 ...,  0.          0.          0.        ]]","[[ 0.16022948  2.73130907  0.93826351 ...,  0.          0.          0.        ]]","[[ 0.0175219   0.05006258  0.1864831  ...,  0.          0.          0.        ]]",[ 3504.02126135],"[[ 2.97123078  0.99158614  1.58585469 ...,  0.          0.          0.        ]]","[[ 0.0410104   0.01324252  0.00996939 ...,  0.          0.          0.        ]]","[[ 0.0025  0.6825  0.2025 ...,  0.      0.      0.    ]]"
15a07Fa,[ 1333.],"[[ 0.21661335  0.21853208  0.25297238 ...,  0.          0.          0.        ]]","[[ -4.16852222e+01  -3.98511857e+01  -2.95876242e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.36379704e+00   2.02592029e+00   1.85485827e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.35372946e-01   4.14731540e-01   1.69388430e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  6.64864240e-02   1.60108654e-01  -6.16306369e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.85063685e-01   2.11399375e-01   5.21929270e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.09121407e-02   4.97512836e-02  -1.73471785e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  6.91191286e-07   4.52614707e-07   1.72045497e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  6.57548846e-05   4.87019854e-04   1.11796156e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.30365573e-02   1.53770764e-01   3.15635539e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.64942872e-05   1.35604911e-03   3.18760703e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  6.34946112e-05   6.68448176e-04   4.26070663e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.25826711e-04   1.11250119e-03   8.41601211e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.36566013e-01   1.78773426e-02   1.44338231e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.0538109   0.02230592 ...,  0.          0.          0.        ]]","[[ 0.27421902  0.26588524  0.21560639 ...,  0.          0.          0.        ]]","[[ 0.11696698  0.3264067   1.41043686 ...,  0.          0.          0.        ]]","[[ 0.00625782  0.02628285  0.06007509 ...,  0.          0.          0.        ]]",[ 4146.98890763],"[[ 2.56049529  2.29529224  0.47580524 ...,  0.          0.          0.        ]]","[[ 0.04062469  0.07633903  0.01069629 ...,  0.          0.          0.        ]]","[[ 0.0025  0.015   0.3525 ...,  0.      0.      0.    ]]"
15a07Fb,[ 1127.],"[[ 0.25149834  0.21311988  0.13994747 ...,  0.          0.          0.        ]]","[[ -3.78560946e+01  -3.88901538e+01  -3.44827263e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  8.70243645e-01   1.30761516e+00   3.23248818e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.56693415e-01   6.54627796e-01   1.36829411e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [ -1.11066975e-02   5.08896361e-02  -4.19268092e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -9.27498652e-02   2.19746490e-01   2.18254344e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.77738311e-02  -1.65413683e-01   2.08156607e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  8.63248445e-07   1.46618961e-06   1.35661483e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.71995805e-03   2.56996071e-04   3.13643556e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.27041955e-01   1.55029163e-03   2.10119682e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  9.04445580e-04   2.35200433e-04   9.75547762e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  9.43550109e-04   8.17535969e-05   1.66630620e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.07532945e-03   1.43193306e-03   1.62889879e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.58608259e-02   1.31957682e-01   7.92977581e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.02953675  0.02301709 ...,  0.          0.          0.        ]]","[[ 0.24238111  0.259993    0.20053267 ...,  0.          0.          0.        ]]","[[ 0.91976303  0.21022817  0.23212745 ...,  0.          0.          0.        ]]","[[ 0.12265332  0.08260325  0.02503129 ...,  0.          0.          0.        ]]",[ 2691.40966781],"[[ 2.63418553  2.42432063  2.07120661 ...,  0.          0.          0.        ]]","[[ 0.06589282  0.04417674  0.01993561 ...,  0.          0.          0.        ]]","[[ 0.215   0.0075  0.055  ...,  0.      0.      0.    ]]"
