,F0,spectralCentroid,MFCC,energy,chroma,spectralFlux,spectralSpread,spectralEntropy,ZCR,loudness,energyEntropy,chromaDeviation,spectralRolloff
08b10Aa1,639.0,[ 0.24270665  0.1919718   0.17073039  0.16853406  0.2042051   0.29238122],"[[ -2.83924456e+01  -2.47602827e+01  -2.24997361e+01  -2.20046868e+01
   -2.25233106e+01  -2.54108459e+01]
 [  2.79597375e+00   2.72086106e+00   2.29000655e+00   2.36892077e+00
    2.28596216e+00   2.63392616e+00]
 [  1.36681553e+00   1.46871271e+00   5.43651607e-01   9.82668945e-01
    8.55873397e-01   7.60206354e-01]
 [  5.18169322e-01  -4.17787777e-02   1.56712666e-01   2.66647961e-01
    9.64230745e-02   1.40982809e-01]
 [  4.37708476e-01  -2.29082042e-01  -5.01242134e-01  -4.41086897e-01
   -4.61483724e-01   2.28985923e-01]
 [  3.56928179e-01   7.08387501e-01   2.77103080e-01   2.54195774e-01
    5.43800373e-02   6.76854326e-02]
 [ -1.48464689e-01  -5.25876356e-01  -3.23092169e-01   4.28334912e-02
   -1.92784047e-01  -3.53281375e-02]
 [  1.37337491e-01  -4.25721332e-02  -2.80964671e-01  -7.05096187e-02
   -2.07923928e-01  -6.50520091e-02]
 [  1.73481272e-01  -2.24640633e-01  -9.29995772e-02  -1.38403372e-01
   -5.32880114e-02   1.37709392e-01]
 [  7.94302446e-02  -5.54834188e-01  -6.48780399e-01  -9.37388123e-01
   -8.51365246e-01   1.04119444e-01]
 [  2.38830675e-01  -1.30553138e-02  -7.47424722e-01  -6.04016046e-01
   -6.42003493e-01  -1.46208011e-01]
 [ -3.51752770e-01   4.47413926e-02  -4.02834501e-01  -4.60375504e-01
   -4.42315702e-01   2.33396784e-01]]",[ 0.00176641  0.0155229   0.102763    0.18389833  0.10223834  0.00579749],"[[  5.49849705e-04   1.73260947e-03   7.85402361e-03   2.33773788e-03
    3.07339490e-03   1.44509909e-03]
 [  4.34806850e-02   6.51760838e-02   1.87379383e-01   1.69955341e-01
    1.15065118e-01   4.74691173e-02]
 [  4.85052514e-03   2.99723855e-02   3.48431012e-02   8.18833273e-02
    1.36422969e-01   6.59197898e-03]
 [  2.64446530e-02   2.04515038e-02   8.16368033e-03   1.16644558e-02
    2.48040939e-02   2.29967264e-02]
 [  2.56746105e-03   6.51208422e-03   2.32417388e-03   3.43056796e-03
    2.00451680e-03   1.05228751e-02]
 [  6.43729746e-02   2.62178758e-02   5.09050536e-03   3.72625627e-03
    9.66217992e-03   1.02702733e-01]
 [  3.18675451e-04   1.17736343e-03   2.23343371e-04   1.52651009e-04
    1.17893413e-04   5.37291176e-04]
 [  1.22622647e-03   2.55224231e-03   7.59905170e-04   5.13353805e-04
    1.24322661e-03   5.24426812e-03]
 [  5.85404415e-02   2.61499656e-02   5.23315535e-04   1.87370950e-03
    8.67024185e-04   1.86408179e-02]
 [  5.44244966e-02   5.49054543e-02   7.21786815e-03   5.64211775e-03
    8.71186833e-03   4.03687950e-02]]",[ 0.          0.00648092  0.01308049  0.00353185  0.00369896  0.01931474],[ 0.2946239   0.24097967  0.21478535  0.2149377   0.23258103  0.2771642 ],[ 0.32860773  0.41216236  0.29797702  0.2872663   0.36364964  1.01396709],[ 0.13642053  0.16020025  0.06758448  0.03128911  0.04380476  0.02878598],1242.04991848,[ 1.54348014  1.27691076  2.75496586  3.31112969  2.566645    1.38548033],[ 0.02440533  0.02213364  0.0512665   0.04881371  0.04552851  0.02813576],[ 0.0275  0.045   0.05    0.055   0.0575  0.515 ]
08b10Aa10,354.0,[ 0.18824992],"[[-23.63464011]
 [  2.24360703]
 [  0.52743293]
 [  0.18808528]
 [  0.16528617]
 [  0.12682756]
 [  0.20463424]
 [  0.25960719]
 [  0.20132479]
 [  0.17741425]
 [ -0.04991374]
 [ -0.0803369 ]]",[ 0.19777571],"[[  3.71487044e-04]
 [  2.07573127e-02]
 [  6.16964145e-04]
 [  2.24970215e-03]
 [  5.65454107e-04]
 [  4.30298481e-01]
 [  8.04974653e-05]
 [  2.02466980e-04]
 [  3.91985515e-04]
 [  1.00533927e-02]]",[ 0.],[ 0.26971073],[ 0.08746068],[ 0.00876095],89.7440805847,[ 2.66264926],[ 0.11816297],[ 0.0075]
08b10Aa11,554.0,[ 0.15092589],"[[-21.23593007]
 [  1.90981108]
 [ -1.42852512]
 [ -0.81067172]
 [ -0.88811372]
 [  0.11148484]
 [ -1.21561976]
 [ -0.22761649]
 [ -0.31599882]
 [  0.31739224]
 [  0.55586657]
 [  0.51730314]]",[ 0.10604057],"[[ 0.00203837]
 [ 0.00291428]
 [ 0.00384415]
 [ 0.00690411]
 [ 0.00803754]
 [ 0.02737578]
 [ 0.02213041]
 [ 0.01389393]
 [ 0.07013523]
 [ 0.03210308]]",[ 0.],[ 0.15828403],[ 0.56401848],[ 0.077597],3905.85675621,[ 3.12562144],[ 0.01871382],[ 0.0975]
08b10Aa12,917.0,[ 0.20339279  0.20457044  0.23643688  0.24324843  0.2450572 ],"[[ -2.39115777e+01  -2.27909749e+01  -2.23304319e+01  -2.17009865e+01
   -2.14672200e+01]
 [  4.96318771e-01   9.39190888e-01  -3.61212555e-01  -1.09339123e+00
   -8.09261602e-01]
 [ -2.61963239e+00  -2.29608501e+00  -2.05986107e+00  -2.07707030e+00
   -1.09370718e+00]
 [ -6.81636483e-01  -2.03118376e-02  -2.06540415e-02  -9.75752697e-01
   -5.37710964e-01]
 [ -1.09599034e+00  -5.05587628e-01  -3.95428529e-01  -1.12381137e+00
   -5.74589519e-01]
 [ -7.68435934e-01  -7.87280594e-01  -6.71639976e-01  -3.60962198e-01
   -7.97044697e-01]
 [ -6.48887483e-01  -1.67087916e-01  -6.70847936e-01  -1.01095208e+00
   -1.53230853e+00]
 [ -2.54053867e-01  -2.54111940e-01  -2.33692843e-02   1.53780987e-01
   -2.66234975e-01]
 [  6.38892527e-01   9.64655823e-01   1.10639792e+00   6.30230485e-01
    7.03321378e-01]
 [  7.84801728e-01   4.29419390e-01   7.00726692e-01   6.37894275e-01
    1.18702594e+00]
 [ -4.42320668e-02  -3.27686271e-01  -6.34006218e-01  -5.07437768e-01
    3.03794397e-01]
 [ -5.19078057e-01  -2.68151072e-01  -2.02473133e-01  -1.79090859e-01
   -2.32309933e-02]]",[ 0.03752777  0.11610813  0.17285281  0.15489657  0.09100173],"[[ 0.00155092  0.00307787  0.00189088  0.00356896  0.00316017]
 [ 0.00104904  0.00070188  0.00039855  0.00115426  0.00058931]
 [ 0.00029719  0.00022976  0.00015319  0.00057314  0.0003982 ]
 [ 0.00053339  0.00029072  0.00014173  0.00026457  0.00032188]
 [ 0.00973264  0.00132139  0.00012647  0.0006411   0.00210186]
 [ 0.00180158  0.00411524  0.00042863  0.01164634  0.00517109]
 [ 0.0007444   0.00021789  0.00028533  0.00096442  0.00174801]
 [ 0.00100659  0.00066833  0.00057653  0.00067367  0.0037847 ]
 [ 0.00778309  0.00096968  0.00082571  0.00188322  0.02393027]
 [ 0.039816    0.00711359  0.00334783  0.00543396  0.01490807]]",[ 0.          0.00743003  0.00939654  0.00470633  0.00606243],[ 0.20873182  0.20304431  0.21141685  0.18910934  0.18099919],[ 1.15831618  0.87085152  1.06193412  1.51085841  1.9836016 ],[ 0.07008761  0.09887359  0.10387985  0.12765957  0.17021277],10316.7400859,[ 2.46235443  3.06518403  3.31747141  3.28518601  3.15862941],[ 0.02247211  0.04159958  0.02028945  0.01005144  0.01521427],[ 0.1525  0.155   0.155   0.2325  0.31  ]
08b10Aa13,424.0,[ 0.23480851  0.18803869  0.16601258  0.14353651  0.14712063],"[[-22.40310635 -22.74166225 -24.93124674 -22.51348382 -23.31664911]
 [  1.81752488   2.39733432   1.81974452   3.15198857   2.80998433]
 [  1.90525194   1.17565323   0.38330382   0.53056264   0.0770464 ]
 [ -0.78876648  -0.84131382  -1.08949189  -0.26327215  -0.0833638 ]
 [ -0.17755872  -0.32047558  -0.07970052  -0.57227859  -0.51513816]
 [ -0.5434196   -0.85680404  -0.98778209  -0.68075445  -0.69070482]
 [ -0.75537139  -0.44964153  -0.71727494  -0.49932007  -0.91030165]
 [ -0.14602525  -0.30061246  -0.52887156  -0.17474098  -0.6819957 ]
 [ -0.63940319  -0.66896794  -1.57208717  -0.77421793  -0.73126181]
 [ -0.14383785  -0.54073242  -0.6175737   -0.42411275  -0.42149274]
 [ -0.24178317  -0.52307043  -0.27705037  -0.04759933  -0.09022882]
 [  0.29345621   0.51465257   1.11717311   0.51885327   0.39990777]]",[ 0.07688185  0.13790007  0.24899172  0.27493768  0.25932317],"[[  7.50512194e-04   5.26933911e-04   1.03577389e-05   4.40474578e-04
    1.79487018e-04]
 [  8.59992181e-03   1.88572168e-03   5.26478733e-05   2.66046833e-03
    8.25840536e-04]
 [  3.40496900e-02   1.10024520e-02   3.37979154e-04   3.83266294e-03
    2.23973317e-03]
 [  1.07701389e-01   1.98590370e-01   9.86071613e-03   8.56503355e-03
    1.08141813e-02]
 [  3.35480363e-02   5.89007865e-02   2.63841341e-01   2.69829215e-01
    2.73162012e-01]
 [  3.14024720e-02   2.20522961e-02   3.86986855e-02   1.28031111e-02
    2.74564574e-02]
 [  8.18471149e-04   4.76236677e-05   3.31624478e-05   4.90248003e-05
    7.79774437e-05]
 [  1.80979943e-02   7.82488212e-03   1.04496006e-03   1.33834849e-02
    2.77893037e-03]
 [  6.55095737e-03   1.96647253e-03   2.26746550e-05   1.81357053e-03
    5.65355901e-04]
 [  3.68559588e-03   2.05454426e-03   3.37628208e-05   1.52638398e-03
    4.85417763e-04]]",[ 0.          0.00989322  0.06550752  0.0153235   0.00630617],[ 0.20702638  0.21465769  0.21475253  0.20897509  0.21456358],[ 0.90723663  0.23168994  0.06622838  0.06940408  0.06417371],[ 0.09386733  0.05757196  0.03754693  0.03629537  0.03629537],8552.31886683,[ 3.25128016  3.05665751  3.25019001  3.30429341  3.31351697],[ 0.0290392   0.05457892  0.0724498   0.07353137  0.0747237 ],[ 0.33    0.04    0.0375  0.04    0.0375]
08b10Aa14,357.0,[ 0.16284867  0.19467541  0.19820555  0.17726189  0.1971053   0.17978269],"[[ -2.36649918e+01  -2.21872388e+01  -2.17383959e+01  -2.22765400e+01
   -2.12179477e+01  -2.25833546e+01]
 [  3.08367088e+00   2.69870301e+00   2.48945407e+00   2.98910497e+00
    2.62575876e+00   3.06162095e+00]
 [  1.04274551e+00   3.34090082e-01   2.84978760e-01   4.11745307e-01
    2.48365939e-01   8.67401949e-01]
 [ -4.47598253e-01  -4.17381866e-01  -6.52646391e-01  -1.25113290e+00
   -5.44828351e-01  -1.16553514e+00]
 [ -5.97810470e-02  -9.24157132e-02  -1.24632580e-01  -5.32519553e-01
   -1.92615429e-01  -3.36181582e-01]
 [ -6.97196726e-01  -1.03673442e-01  -1.75328480e-01  -4.31087445e-01
   -1.25852917e-01  -3.63817820e-01]
 [ -3.36806101e-01   9.44895928e-02   1.00794173e-01  -1.11935805e-01
   -7.72000021e-02  -2.51559292e-01]
 [ -5.38307217e-01  -1.37812969e-01  -1.24691709e-01   1.43180453e-01
   -1.69493231e-01   3.50030877e-01]
 [ -3.80705309e-01  -6.88026080e-01  -9.53057287e-01  -9.06194012e-01
   -8.74467919e-01  -7.97484571e-01]
 [ -5.17891549e-01  -7.20338184e-01  -7.45322779e-01  -4.96362616e-01
   -6.02544296e-01  -5.22165018e-01]
 [ -3.32367899e-01  -7.29391815e-01  -8.02708762e-01  -9.48887844e-01
   -7.91168202e-01  -1.01129847e+00]
 [ -2.69694565e-01  -1.08522958e-01  -1.63358086e-02   1.54212620e-01
    4.47632395e-02   3.62247127e-02]]",[ 0.14474694  0.07622093  0.17012437  0.25182473  0.24921642  0.20594867],"[[  5.16866744e-04   1.24164844e-03   1.84606741e-04   1.06654516e-03
    4.78646791e-04   8.88459529e-04]
 [  4.98464577e-03   7.31792819e-02   2.02786482e-02   9.06385214e-03
    1.43763277e-02   2.99996191e-02]
 [  2.18284213e-01   9.07044774e-02   1.29470578e-01   3.39266783e-02
    7.39912354e-02   2.29960267e-01]
 [  8.01092032e-02   6.44295648e-02   1.06127370e-01   2.19221281e-01
    1.79805233e-01   2.26397151e-02]
 [  1.09498515e-02   2.27443492e-02   7.58164700e-03   4.25786138e-03
    1.02765138e-02   7.54701040e-03]
 [  4.52401744e-03   8.66459953e-03   3.28870126e-03   2.37096561e-03
    3.79977895e-03   2.42327255e-03]
 [  1.11654762e-04   5.36779951e-04   4.61963211e-04   1.59618040e-04
    3.64872043e-04   1.02767998e-04]
 [  1.73237104e-03   2.41598223e-03   1.22443882e-03   9.47586049e-04
    1.38183082e-03   8.59894040e-04]
 [  1.07177063e-03   2.53161114e-03   1.19113979e-03   7.71740297e-04
    1.49068844e-03   1.05589538e-03]
 [  1.32525413e-03   4.70863316e-03   1.60598386e-03   1.29420474e-03
    1.97860846e-03   1.42289092e-03]]",[ 0.          0.02452467  0.00573409  0.01017429  0.005177    0.01826152],[ 0.21800241  0.24199805  0.24167159  0.2315135   0.24404329  0.2345467 ],[ 0.08303304  0.29126894  0.22393969  0.12907419  0.20640635  0.15362299],[ 0.04005006  0.04380476  0.05131414  0.04755945  0.0387985   0.05256571],5203.34315609,[ 2.92898995  3.05049815  3.11902541  3.30806521  3.30367713  3.27000095],[ 0.06152538  0.03149734  0.04300752  0.05986249  0.0508709   0.06249412],[ 0.0325  0.0625  0.065   0.065   0.0625  0.0625]
08b10Aa15,418.0,[ 0.13630239  0.11552861  0.19333876  0.202591  ],"[[-23.84641223 -23.80135243 -23.47477618 -24.45656944]
 [  3.2828319    3.84546533   2.79385729   2.81400736]
 [  0.98205084   1.07124443   0.70825504   1.18927919]
 [  0.87830973   0.74667664   0.42957424   0.62308406]
 [  0.14367087   0.14859107   0.03140098  -0.07896059]
 [ -0.53420788  -0.13313652  -0.17014123  -0.37235625]
 [ -0.41451298  -0.42860592  -0.46451805   0.10402542]
 [ -0.50367622  -0.40362764  -0.37959307   0.13216077]
 [ -0.51190312  -0.40514564  -0.28480498  -0.2451433 ]
 [ -0.24940009  -0.1148598   -0.47850238  -0.40757533]
 [ -0.40204221  -0.49274079  -0.60806881  -0.47295887]
 [ -0.09087243  -0.22035898  -0.23407969  -0.15903007]]",[ 0.14258226  0.17719576  0.11972168  0.05771656],"[[  2.06822546e-04   4.21835732e-04   4.56023488e-04   6.26413437e-04]
 [  1.52989241e-01   6.90239284e-02   4.58521643e-02   6.50014685e-02]
 [  3.07691286e-02   1.59567526e-02   7.17022412e-03   5.32473693e-03]
 [  8.50144994e-03   6.96506689e-03   8.45164436e-03   4.39998683e-03]
 [  1.25559934e-02   9.57591431e-03   1.89641826e-03   9.36826862e-04]
 [  1.25386014e-02   2.91860516e-02   4.07188828e-03   6.37327415e-03]
 [  1.38492131e-04   5.33506279e-05   1.09440060e-04   4.12883577e-05]
 [  2.23754841e-03   2.89020770e-03   5.45794170e-04   8.09607064e-04]
 [  8.36303968e-04   3.46782713e-03   1.85769178e-03   3.46094612e-03]
 [  9.16806230e-03   1.80453566e-02   5.05926818e-03   9.44361380e-03]]",[ 0.          0.00709458  0.00652292  0.00252712],[ 0.21711488  0.20284691  0.25316909  0.26058577],[ 0.07103932  0.04809979  0.12711744  0.16147254],[ 0.0350438   0.02628285  0.02628285  0.05006258],1530.80730335,[ 2.84554373  3.19868317  3.27015943  2.70070236],[ 0.04615021  0.04659758  0.06773855  0.06178754],[ 0.03    0.0325  0.0275  0.0275]
08b10Aa2,952.0,[ 0.1718756   0.18253582  0.29749663],"[[ -2.17042692e+01  -2.22124348e+01  -2.47983345e+01]
 [  2.13495072e+00   2.28314984e+00   1.28413878e+00]
 [  2.07782350e-01   4.54183753e-02   1.19409642e+00]
 [  4.11604475e-01   3.77956292e-01  -1.71173906e-01]
 [ -2.75478533e-01  -1.84003064e-01  -2.86003286e-01]
 [ -3.45042181e-02  -3.39886690e-01   5.56355982e-02]
 [ -1.84283795e-01  -1.41577156e-01  -3.70354543e-02]
 [ -2.76211167e-01  -3.75066387e-01  -9.13502686e-03]
 [  1.32122147e-01   9.49590690e-02   2.30543432e-01]
 [ -8.23307696e-01  -6.56869195e-01   3.59616868e-01]
 [ -9.28488658e-01  -9.47028943e-01   3.63023422e-02]
 [ -3.67222654e-01  -1.26575493e-01  -1.11446264e-01]]",[ 0.15311875  0.07278653  0.00530854],"[[  8.68290578e-03   5.18028744e-03   3.34194059e-03]
 [  1.57136640e-01   1.25047987e-01   8.04065891e-02]
 [  8.03556509e-02   9.62293179e-02   1.03463687e-02]
 [  1.30995154e-02   2.30416757e-02   1.52299983e-02]
 [  1.26084632e-03   1.80318842e-03   2.30489865e-03]
 [  7.64797004e-03   5.80914513e-03   1.05424716e-01]
 [  1.09252007e-04   4.03005990e-04   2.61215494e-03]
 [  2.71540366e-03   1.46333855e-03   3.04398536e-03]
 [  1.21124680e-03   1.94931578e-03   3.27948861e-03]
 [  2.40953965e-03   5.93602619e-03   2.31962018e-02]]",[ 0.          0.00270573  0.01641111],[ 0.20375162  0.21739033  0.25352076],[ 0.39610252  0.50980181  1.57939106],[ 0.0738423   0.09261577  0.14768461],1109.79457559,[ 3.26690358  2.46570186  2.57218932],[ 0.04548145  0.03975694  0.03238607],[ 0.0575  0.0575  0.4075]
08b10Aa3,638.0,[ 0.33455307  0.24617036  0.1443416   0.09136027  0.09739812],"[[ -2.41208025e+01  -2.25838949e+01  -2.21928805e+01  -2.43371273e+01
   -2.43489966e+01]
 [  1.49292733e+00   2.19005551e+00   3.18302688e+00   3.81937516e+00
    3.74771384e+00]
 [  1.10183290e+00   7.22232847e-01   8.03367715e-01   8.63935502e-01
    8.62608260e-01]
 [ -2.00374987e-01  -7.29944658e-01  -1.09259149e-01  -2.21142430e-01
    5.02670807e-01]
 [  3.92401080e-01  -3.97861163e-01  -3.29549960e-01  -9.19501915e-01
   -1.66897694e-01]
 [  7.83754365e-02  -3.63186241e-01  -6.41640451e-02  -9.57370014e-02
   -3.82515422e-01]
 [ -5.83067160e-02  -5.00638669e-01  -3.42159123e-01  -5.64590796e-01
   -4.43260585e-01]
 [  1.67895709e-01  -1.94583430e-01  -1.83447270e-02   3.45716601e-01
   -4.18214799e-01]
 [ -4.23469942e-01  -7.98426516e-01  -5.43505808e-01  -1.06229900e+00
   -5.19737269e-01]
 [ -4.13913053e-01  -8.89987057e-01  -5.57219319e-01  -1.02015295e+00
   -4.58459613e-01]
 [ -1.44073965e-01  -5.02829509e-01  -5.62008438e-01  -7.07774116e-01
   -6.38373728e-01]
 [ -2.89605601e-01  -6.89725228e-02  -4.09433359e-02   1.46810367e-02
   -3.15540185e-01]]",[ 0.00946475  0.0979197   0.21127661  0.28246962  0.21426603],"[[  3.50911125e-03   3.27204023e-04   5.39726955e-04   2.84197291e-04
    7.75837014e-05]
 [  3.47048343e-02   2.25217950e-03   2.72206432e-02   1.47296782e-02
    1.06817849e-01]
 [  1.81370507e-02   9.92443315e-02   4.91954571e-02   2.95275698e-01
    1.84132810e-01]
 [  1.56963721e-02   1.43367649e-01   2.02083563e-01   4.22316966e-03
    1.50134034e-02]
 [  1.02665692e-02   3.11883104e-02   3.53342285e-03   6.34248303e-03
    3.38851653e-03]
 [  6.05876375e-02   9.61536505e-03   3.62321925e-03   2.36821103e-03
    1.92396547e-03]
 [  1.14009302e-03   1.84134766e-04   8.76678947e-05   6.98635200e-06
    2.36504965e-05]
 [  2.69135413e-03   1.71352760e-03   1.57116971e-03   1.23210923e-04
    4.40665120e-04]
 [  8.39068319e-03   1.49531553e-03   2.85929185e-03   2.69633439e-04
    3.50799337e-04]
 [  2.61934248e-02   1.52623663e-03   5.23653400e-03   5.54639872e-04
    3.16600623e-03]]",[ 0.          0.01482183  0.01030826  0.0862781   0.02721718],[ 0.25411479  0.25160395  0.20748051  0.15025896  0.17631751],[ 2.00575327  0.40299044  0.1014568   0.02065199  0.01888385],[ 0.17521902  0.15644556  0.03379224  0.03254068  0.02753442],3431.32233986,[ 2.33970505  2.65850175  3.26898099  3.29714143  3.02508636],[ 0.01651632  0.04483225  0.05503421  0.08091972  0.05531054],[ 0.5425  0.0625  0.035   0.03    0.03  ]
08b10Aa4,1895.0,"[ 0.22067183  0.31200352  0.34419269  0.32100774  0.3043911   0.26563458
  0.25547432  0.21595393  0.27382182  0.59574497  0.61781052]","[[ -2.58950885e+01  -2.51480315e+01  -2.51433276e+01  -2.32873414e+01
   -2.20030032e+01  -2.04811563e+01  -2.11990720e+01  -2.25785862e+01
   -2.91504067e+01  -2.61497802e+01  -2.53019341e+01]
 [  1.35469321e+00   9.28961150e-01   9.78649468e-01  -2.70156590e-01
   -2.22839058e-01   6.69046691e-01   4.35772366e-01   1.84541047e+00
    1.97410378e+00  -1.54296651e-02  -3.05357174e-01]
 [  8.18953815e-01   9.95376716e-01   9.96206294e-01   3.48744515e-01
    7.56778289e-01   4.18421343e-01  -1.94246373e-01   2.66051768e-01
    8.48565586e-01  -7.02423673e-01  -2.66993412e-01]
 [  5.69929256e-01   1.39809856e-02  -6.11553808e-03   8.19740522e-01
    8.19386754e-01   4.11210065e-01   1.60036505e-01  -3.99675263e-01
    2.48778243e-01  -6.38624635e-01  -1.03483908e+00]
 [ -3.62791734e-01  -2.98825037e-02   3.12724203e-01   4.82297661e-01
    4.87923126e-01   4.79871807e-01   3.87090951e-01   3.31428983e-01
    1.36524672e-01  -2.74832022e-01  -1.56770506e-01]
 [  2.93692312e-01   1.52774892e-01   4.37639066e-01   3.05802811e-01
    1.80379559e-01  -2.11063238e-01  -4.17872043e-01  -1.13960624e-01
   -3.05155082e-01  -1.82544326e-01  -2.05946882e-01]
 [  2.64569502e-02   1.64312737e-01   4.54460649e-01   2.52726406e-01
   -1.06678811e-02  -6.80160638e-01  -1.00091422e+00  -8.32404630e-01
    2.09790979e-01   1.07478547e-01   2.81355046e-01]
 [  2.03983205e-01   2.05319350e-01   1.69655945e-01  -3.36736757e-03
   -1.30429780e-01  -5.67269939e-01  -9.04975462e-01  -1.05772073e+00
   -2.78347143e-01  -1.84482962e-01  -1.18672034e-01]
 [ -2.01135432e-01   8.30835708e-02   3.24561638e-01   1.35351735e-01
   -9.93901914e-02  -4.94157307e-01  -1.01344544e+00  -2.01562425e-01
    5.03175457e-01   9.48544667e-03   1.36415633e-01]
 [ -5.94841083e-01  -4.50846790e-01  -2.30967960e-01  -4.14261719e-01
   -3.68764511e-01  -5.42339775e-01  -9.29863818e-01  -7.02513646e-01
   -3.22867684e-01  -6.46461994e-02   8.50253465e-02]
 [  4.39519911e-01   2.13350158e-01  -2.73737108e-01  -1.47428695e-01
   -2.74369472e-01  -9.75185730e-02  -1.43327130e-01  -7.42085273e-03
    4.09873589e-01   1.74358420e-03   3.41354445e-01]
 [  4.09528374e-01   1.45164410e-01   1.29142730e-02  -2.73952897e-01
   -3.87651722e-01   4.58165321e-01   7.65929629e-01   7.54978479e-01
   -2.40535105e-01   6.30778919e-03   4.28177951e-01]]","[ 0.00288633  0.00584892  0.00751205  0.02099222  0.04419367  0.08858176
  0.10621367  0.04519528  0.00028779  0.00500259  0.01708673]","[[ 0.00183481  0.00184303  0.00184047  0.00478724  0.00268527  0.00533493
   0.00188357  0.00436578  0.00161085  0.00356016  0.00169065]
 [ 0.08465135  0.12895319  0.0364023   0.00265049  0.00905364  0.02012631
   0.01071657  0.00973861  0.02486463  0.0044315   0.00139932]
 [ 0.0070294   0.00394672  0.00373544  0.00171452  0.00653435  0.01546315
   0.01678408  0.00274312  0.0055826   0.00082693  0.00044875]
 [ 0.02392002  0.00877401  0.00418232  0.00235732  0.00225572  0.04815352
   0.00653084  0.04237225  0.01011373  0.00110982  0.00085709]
 [ 0.0208168   0.0076707   0.00171586  0.0013425   0.00270044  0.04221674
   0.12678287  0.07333702  0.00639126  0.00246898  0.00150046]
 [ 0.06197359  0.11145478  0.05143812  0.00435976  0.00551399  0.01621092
   0.0361959   0.05614232  0.17186541  0.0086353   0.00362849]
 [ 0.00077552  0.00082315  0.00237465  0.00156798  0.00215511  0.0047535
   0.00150726  0.00251436  0.00063584  0.00256633  0.00059357]
 [ 0.00583909  0.0023137   0.00119206  0.0008068   0.001742    0.00565663
   0.00919841  0.02671634  0.00647352  0.00336086  0.00247395]
 [ 0.00494205  0.00463579  0.0170042   0.00788314  0.00781748  0.0039434
   0.00093221  0.00287724  0.01878046  0.00096197  0.00147823]
 [ 0.05225689  0.02688506  0.07959448  0.09373462  0.04044435  0.00906955
   0.00145544  0.00232543  0.02400686  0.00387146  0.00430311]]","[ 0.          0.00322375  0.00374781  0.00374701  0.00210693  0.00418854
  0.00351019  0.00391184  0.0109713   0.0087675   0.0017906 ]","[ 0.22532704  0.25462727  0.25647374  0.22122886  0.21099396  0.2112279
  0.21513999  0.21783071  0.25882629  0.31864524  0.27689422]","[ 1.07826175  1.65513313  1.84847393  2.20881822  2.21603389  1.98895516
  1.49738389  0.98892195  1.16244406  2.54124695  2.65630486]","[ 0.05506884  0.14267835  0.2252816   0.19774718  0.2252816   0.22277847
  0.15018773  0.08385482  0.06382979  0.28410513  0.58197747]",1872.81072188,"[ 1.88022779  2.73181833  3.24073199  2.85180893  3.1672672   3.17386774
  3.09429719  1.92166825  2.08914274  1.67087251  2.92886065]","[ 0.02706133  0.04309611  0.02432472  0.02510939  0.01355125  0.01413066
  0.03384524  0.02349048  0.04524981  0.00241458  0.00118661]","[ 0.2175  0.455   0.535   0.385   0.38    0.355   0.325   0.1125  0.3975
  0.9375  0.91  ]"
